title,year,infobox,critics_count,critics_score,audience_count,audience_score,suppliers_list,rottentomatoes_year,rottentomatoes_genre,rottentomatoes_length
Hell or Clean Water,2021,"{'Directed by': ['Cody Westman', '', ''], 'Written by': ['Cody Westman', '', ''], 'Produced by': ['Jennifer Hawley', '', ''], 'Starring': ['Shawn Bath', '', ''], 'Cinematography': ['Troy Maher', '', ''], 'Edited by': ['Justin Simms', '', ''], 'Production company': ['Little Heat Films', ''], 'Release date': ['April\xa029,\xa02021', ' (', ')', 'Hot Docs', '\n \n', ''], 'Running time': ['88 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",0 Reviews,,0 Ratings,,,2021, Documentary, 1h 28m
His Name Is Ray,2021,"{'Directed by': ['Michael Del Monte', '', ''], 'Written by': ['Scott Montgomery', 'Michael Del Monte', '', ''], 'Produced by': ['Tad Munnings', 'Michael Del Monte', 'Scott Montgomery', '', ''], 'Starring': ['Raymond Martin', '', ''], 'Cinematography': ['Michael Del Monte', '', ''], 'Edited by': ['Michael Del Monte', '', ''], 'Music by': ['Hanan Townshend', '', ''], 'Distributed by': ['M Films', '', ''], 'Release date': ['April\xa022,\xa02021', ' (', ')', 'Hot Docs', '\n \n', ''], 'Running time': ['83 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",0 Reviews,,0 Ratings,,,2021, Documentary, 1h 28m
How to Fix Radios,2021,"{'Directed by': ['Casper Leonard', 'Emily Russell', '', ''], 'Written by': ['Casper Leonard', 'Emily Russell', '', ''], 'Starring': ['James Rudden', 'Dimitri Watson', 'Willa Crowder', 'Hector Jenkins', '', ''], 'Cinematography': ['Emily Russell', '', ''], 'Edited by': ['Casper Leonard', '', ''], 'Music by': ['Hector Jenkins', '', ''], 'Release date': ['March\xa05,\xa02021', ' (', ')', 'KCFF', '\n \n', ''], 'Running time': ['91 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",1 Reviews,,0 Ratings,,,2021, Drama, 1h 31m
Kicking Blood,2021,"{'Directed by': ['Blaine Thurier', '', ''], 'Written by': ['Blaine Thurier', 'Leonard Farlinger', '', ''], 'Produced by': ['Jennifer Jonas', '', ''], 'Starring': ['Alanna Bale', 'Benjamin Sutherland', 'Luke Bilyk', '', ''], 'Cinematography': ['Jonathon Cliff', '', ''], 'Edited by': ['Matt Lyon', '', ''], 'Music by': ['Ohad Benchetrit', 'Justin Small', '', ''], 'Production company': ['New Real Films', ''], 'Release date': ['September\xa010,\xa02021', ' (', ')', 'TIFF', '\n \n', ''], 'Running time': ['80 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",27 Reviews,74,Fewer than 50 Ratings,58,"[('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",2021, Fantasy/Mystery & thriller, 1h 20m
Learn to Swim,2021,"{'Directed by': ['Thyrone Tommy', '', ''], 'Written by': ['Marni Van Dyk', 'Thyrone Tommy', '', ''], 'Produced by': ['Alona Metzer', '', ''], 'Starring': ['Emma Ferreira', 'Thomas Antony Olajide', '', ''], 'Cinematography': ['Nick Haight', '', ''], 'Edited by': ['Baun Mah', 'Shaun Rykiss', '', ''], 'Music by': ['Chester Hansen', 'Leland Whitty', 'Tika Simone', '', ''], 'Production company': ['Leilani Films', ''], 'Distributed by': ['Mongrel Media', '', ''], 'Release date': ['September\xa011,\xa02021', ' (', ')', 'TIFF', '\n \n', ''], 'Running time': ['90 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",14 Reviews,93,Fewer than 50 Ratings,0,"[('netflix', 'Subscription')]",2021, Romance/Drama, 1h 30m
The Middle Man,2021,"{'Directed by': ['Bent Hamer', '', ''], 'Written by': ['Bent Hamer', '', ''], 'Based on': [' by ', 'Lars Saabye Christensen', '', ''], 'Produced by': ['Bent Hamer', 'Jamie Manning', 'Reinhard Brundig', 'Nina Frese', 'Jacob Jarek', 'Simone Urdl', 'Jennifer Weiss', '', ''], 'Starring': ['Pål Sverre Hagen', 'Tuva Novotny', '', ''], 'Cinematography': ['John Christian Rosenlund', '', ''], 'Edited by': ['Anders Refn', '', ''], 'Production companies': ['Bulbul Film The Film Farm Pandora Film Profile Pictures', ''], 'Distributed by': ['levelFILM', 'Pandora Film Verleih', '', ''], 'Release date': ['September\xa012,\xa02021', ' (', ')', 'TIFF', '\n \n', ''], 'Running time': ['95 minutes', '', ''], 'Countries': ['Canada', 'Germany', 'Norway', '', ''], 'Language': ['English', '', '']}",17 Reviews,71,Fewer than 50 Ratings,,,2021, Drama, 1h 35m
Like a House on Fire,2021,"{'Directed by': ['Jesse Noah Klein', '', ''], 'Written by': ['Jesse Noah Klein', '', ''], 'Produced by': ['Fanny Drew', 'Sarah Mannering', 'William Woods', '', ''], 'Starring': ['Sarah Sutherland', 'Jared Abrahamson', 'Dominique Provost-Chalkley', '', ''], 'Cinematography': ['Ariel Methot-Bellemare', '', ''], 'Edited by': ['Richard Comeau', '', ''], 'Music by': ['Christophe Lamarche-Ledoux', '', ''], 'Production companies': ['Colonelle Films Woods Entertainment', ''], 'Distributed by': ['Entract Films', '', ''], 'Release date': ['March\xa026,\xa02021', '\n \n', ''], 'Running time': ['84 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",7 Reviews,100,Fewer than 50 Ratings,57,"[('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",2020, Drama, 1h 24m
Lune,2021,"{'Directed by': ['Arturo Pérez Torres', 'Aviva Armour-Ostroff', '', ''], 'Written by': ['Aviva Armour-Ostroff', 'Brian Ostroff', '', ''], 'Produced by': ['Arturo Pérez Torres', 'Aviva Armour-Ostroff', '', ''], 'Starring': ['Aviva Armour-Ostroff', 'Chloe Van Landschoot', 'Vlad Alexis', '', ''], 'Cinematography': ['Arturo Pérez Torres', '', ''], 'Edited by': ['Helen Salcedo', '', ''], 'Release date': ['March\xa020,\xa02021', ' (', ')', 'Cinequest', '\n \n', ''], 'Running time': ['113 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",0 Reviews,,0 Ratings,,,2020, Drama, 15m
No Trace,2021,"{'': ['', ''], 'Directed by': ['Simon Lavoie', '', ''], 'Written by': ['Simon Lavoie', '', ''], 'Produced by': ['Marcel Giroux', '', ''], 'Starring': ['Monique Gosselin', 'Nathalie Doummar', '', ''], 'Cinematography': ['Simran Dewan', '', ''], 'Edited by': ['Mathieu Bouchard-Malo', '', ''], 'Music by': ['Gabriel Dufour-Laperrière', '', ''], 'Production company': ['GPA Films', ''], 'Distributed by': ['K Films Amérique', '', ''], 'Release date': ['February\xa012,\xa02021', ' (', ')', 'Slamdance', '\n \n', ''], 'Running time': ['105 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['French', '', '']}",0 Reviews,,0 Ratings,,,2021, Drama, 1h 45m
Memory Box,2021,"{'Directed by': ['Joana Hadjithomas', 'Khalil Joreige', '', ''], 'Screenplay by': ['Joana Hadjithomas', 'Khalil Joreige', '\n \n', ''], 'Produced by': ['Abbout Productions', '', ''], 'Starring': ['Rim Turki', 'Manal Issa', 'Paloma Vauthier', '\n \n', ''], 'Release date': ['March\xa02021', ' (', ')', 'Berlinale', '\n \n', ''], 'Countries': ['France', 'Lebanon', 'Canada', 'Qatar', '\n \n', ''], 'Languages': ['Lebanese Arabic, French', '', '']}",29 Reviews,93,Fewer than 50 Ratings,,,2021, Drama, 1h 42m
Maria,2021,"{'Directed by': ['Alec Pronovost', '', ''], 'Written by': ['Mariana Mazza', 'Justine Philie', '', ''], 'Produced by': ['Nathalie Bustos', '', ''], 'Starring': ['Mariana Mazza', '', ''], 'Cinematography': ['Christophe Fortin', '', ''], 'Edited by': ['Charles Boisseau', '', ''], 'Music by': ['Alex Lefaivre', '', ''], 'Production company': ['Groupe Entourage', ''], 'Distributed by': ['TVA Films', '', ''], 'Release date': ['August\xa016,\xa02021', ' (', ')', 'Fantasia', '\n \n', ''], 'Running time': ['90 minutes', '', ''], 'Country': ['Canada', '', '']}",0 Reviews,,0 Ratings,,,2021, Comedy, 1h 30m
Motherly,2021,"{'Directed by': ['Craig David Wallace', '', ''], 'Written by': ['Ian Malone', 'Craig David Wallace', '', ''], 'Produced by': ['Avi Federgreen', 'Laura Tremblay', '', ''], 'Starring': ['Lora Burke', 'Tessa Kozma', 'Kristen MacCulloch', 'Nick Smyth', '', ''], 'Cinematography': ['Christoph Benfey', '', ''], 'Edited by': ['Joel Varickanickal', '', ''], 'Music by': ['Spencer Creaghan', '', ''], 'Production companies': ['Federgreen Entertainment Lucky Dime Films', ''], 'Distributed by': ['Raven Banner Entertainment', '', ''], 'Release date': ['September\xa01,\xa02021', ' (', ')', 'FrightFest', '\n \n', ''], 'Running time': ['80 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",7 Reviews,86,Fewer than 50 Ratings,75,"[('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",2021, Mystery & thriller/Horror, 1h 40m
My Tree,2021,"{'Directed by': ['Jason Sherman', '', ''], 'Written by': ['Jason Sherman', '', ''], 'Produced by': ['Sonya Di Rienzo', 'Aeschylus Poulos', 'Jason Sherman', 'Matt Code', '', ''], 'Cinematography': ['John Minh Tran', '', ''], 'Edited by': ['Ben Lawrence', '', ''], 'Music by': ['Studiocat', '', ''], 'Production companies': ['Hawkeye Pictures Some Canadian', ''], 'Distributed by': ['Hawkeye Pictures', 'WaZabi Films', '', ''], 'Release date': ['April\xa029,\xa02021', ' (', ')', 'Hot Docs', '\n \n', ''], 'Running time': ['102 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",1 Reviews,,0 Ratings,,"[('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",2021, Documentary, 1h 42m
Night Blooms,2021,"{'Directed by': ['Stephanie Joline', '', ''], 'Written by': ['Stephanie Joline', '', ''], 'Produced by': ['Jason Levangie', 'Marc Tetrault', '', ''], 'Starring': ['Jessica Clement', 'Nick Stahl', '', ''], 'Cinematography': ['Paul McCurdy', '', ''], 'Edited by': ['Amy Mielke', '', ''], 'Music by': ['Nathan Wiley', '', ''], 'Production company': ['Shut Up & Colour Pictures', ''], 'Distributed by': ['LevelFilm', '', ''], 'Release date': ['September\xa026,\xa02021', ' (', ')', 'CIFF', '\n \n', ''], 'Running time': ['97 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",0 Reviews,,0 Ratings,,,2021, Drama, 1h 38m
The Noise of Engines,2021,"{'': ['', ''], 'Directed by': ['Philippe Grégoire', '', ''], 'Written by': ['Philippe Grégoire', '', ''], 'Produced by': ['Philippe Grégoire', 'Andrew Przybytkowski', '', ''], 'Starring': ['Robert Naylor', 'Tanja Björk', '', ''], 'Cinematography': ['Shawn Pavlin', '', ''], 'Edited by': ['Kyril Dubé', '', ''], 'Music by': ['Joël-Aimé Beauchamp', '', ''], 'Production company': ['G11C', ''], 'Release date': ['September\xa019,\xa02021', ' (', ')', 'SSIFF', '\n \n', ''], 'Running time': ['79 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['French', '', '']}",6 Reviews,100,0 Ratings,,,2021, Drama, 1h 19m
One of Ours,2021,"{'Directed by': ['Yasmine Mathurin', '', ''], 'Written by': ['Yasmine Mathurin', '', ''], 'Produced by': ['Andrew Nicholas McCann Smith', 'Laura Perlmutter', '', ''], 'Starring': ['Josiah Wilson', '', ''], 'Cinematography': ['Iris Ng', '', ''], 'Edited by': ['Eui Yong Zong', '', ''], 'Music by': ['Ben Fox', '', ''], 'Production company': ['Sienna Films', ''], 'Distributed by': ['Abacus Media Rights', '', ''], 'Release date': ['April\xa029,\xa02021', ' (', ')', 'Hot Docs', '\n \n', ''], 'Running time': ['88 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",0 Reviews,,0 Ratings,,,2021, Documentary, 1h 28m
Quickening,2021,"{'Directed by': ['Haya Waseem', '', ''], 'Written by': ['Haya Waseem', '', ''], 'Produced by': ['Yona Strauss', '', ''], 'Starring': ['Arooj Azeem', 'Bushra Azeem', 'Quinn Underwood', 'Ashir Azeem', '', ''], 'Cinematography': ['Christopher Lew', '', ''], 'Edited by': ['Brendan Mills', '', ''], 'Music by': ['Spencer Creaghan', '', ''], 'Production company': ['Quickening Film', ''], 'Distributed by': ['levelFilm', '', ''], 'Release date': ['September\xa012,\xa02021', ' (', ')', 'TIFF', '\n \n', ''], 'Running time': ['88 minutes', '', ''], 'Country': ['Canada', '', ''], 'Languages': ['English', 'Urdu', '', '']}",0 Reviews,,0 Ratings,,,2021, Drama, 1h 30m
The Retreat,2021,"{'Directed by': ['Pat Mills', '', ''], 'Written by': ['Alyson Richards', '', ''], 'Produced by': ['Lauren Grant', 'Alyson Richards', '\n \n', ''], 'Starring': ['Patrick Garrow', 'Joey Coleman', 'Don Masters', 'Tommie-Amber Pirie', 'Sarah Allen', 'Rossif Sutherland', 'Aaron Ashmore', 'Celina Sinden', 'Munro Chambers', 'Chad Connell', 'Gavin Fox', '\n \n', ''], 'Cinematography': ['David Schuurman', '', ''], 'Edited by': ['Maureen Grant', 'Orlee Buium', '\n \n', ''], 'Music by': ['Steph Copeland', '', ''], 'Production companies': ['', '', 'Alyson Richards Productions', 'Clique Pictures', 'Outside Line Studio'], 'Distributed by': ['Quiver Distribution', '', ''], 'Release date': ['May\xa021,\xa02021', '\n \n', ''], 'Running time': ['82 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",26 Reviews,77,50+ Ratings,52,"[('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy'), ('showtime', 'Subscription'), ('itunes', 'Rent/buy')]",2021, Mystery & thriller/Horror, 1h 22m
Ousmane,2021,"{'Directed by': ['Jorge Camarotti', '', ''], 'Written by': ['Jorge Camarotti', '', ''], 'Produced by': ['Jorge Camarotti', '', ''], 'Starring': ['Isaka Sawadogo', 'Marie-Ginette Guay', '', ''], 'Cinematography': ['Nicolas Canniccioni', '', ''], 'Edited by': ['Jorge Camarotti', '', ''], 'Distributed by': ['Spira', '', ''], 'Release date': ['September\xa011,\xa02021', ' (', ')', 'TIFF', '\n \n', ''], 'Running time': ['25 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['French', '', '']}",0 Reviews,,Fewer than 50 Ratings,,,2006, Drama, 12m
Peace by Chocolate,2021,"{'Directed by': ['Jonathan Keijser', '', ''], 'Written by': ['Jonathan Keijser', 'Abdul Malik', '', ''], 'Produced by': ['Jonathan Keijser', 'Martin Paul-Hus', 'Catherine Léger', '', ''], 'Starring': ['Ayham Abou Ammar', 'Hatem Ali', '', ''], 'Cinematography': ['Benoit Beaulieu', '', ''], 'Edited by': ['Mathieu Bélanger', 'Jonathan Keijser', '', ''], 'Music by': ['David Bertok', '', ''], 'Production company': ['Magnetic North Pictures', ''], 'Distributed by': ['Vortex Media', '', ''], 'Release date': ['June\xa018,\xa02021', ' (', ')', 'Tribeca', '\n \n', ''], 'Running time': ['96 minutes', '', ''], 'Country': ['Canada', '', ''], 'Languages': ['English', 'Arabic', '', '']}",21 Reviews,86,Fewer than 50 Ratings,71,"[('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",2021, Comedy/Drama, 1h 36m
Portraits from a Fire,2021,"{'Directed by': ['Trevor Mack', '', ''], 'Written by': ['Trevor Mack', 'Manny Mahal', 'Derek Vermillion', '', ''], 'Produced by': ['Rylan Friday', 'Kate Kroll', 'Trevor Mack', '', ''], 'Starring': ['William Lulua', 'Nathaniel Arcand', 'Asivak Koostachin', '', ''], 'Cinematography': ['Kaayla Whachell', '', ''], 'Edited by': ['Elad Tzadok', '', ''], 'Music by': ['Andrew Dixon', 'Conan Karpinski', '', ''], 'Production companies': ['Portraits from a Fire Productions Black Moon Media Elemental Studios', ''], 'Distributed by': ['Photon Films and Media', '', ''], 'Release date': ['October\xa03,\xa02021', ' (', ')', 'VIFF', '\n \n', ''], 'Running time': ['92 minutes', '', ''], 'Country': ['Canada', '', ''], 'Languages': ['English', 'Tsilhqot’in', '', ''], 'Budget': ['$525,000 CAD', '', '']}",4 Reviews,,0 Ratings,,,2020, Drama, 1h 32m
Range Roads,2021,"{'Directed by': ['Kyle Thomas', '', ''], 'Written by': ['Kyle Thomas', '', ''], 'Produced by': ['Sara Corry', 'Kyle Thomas', '', ''], 'Starring': ['Joe Perry', 'Alana Hawley Purvis', '', ''], 'Cinematography': ['Mike McLaughlin', '', ''], 'Production company': ['', 'North Country Cinema'], 'Release date': ['March\xa020,\xa02021', ' (', ')', 'Cinequest', '\n \n', ''], 'Running time': ['86 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",2 Reviews,,Fewer than 50 Ratings,,"[('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",2021, Drama, 1h 26m
Scarborough,2021,"{'Directed by': ['Shasha Nakhai', 'Rich Williamson', '\n \n', ''], 'Written by': ['Catherine Hernandez', '', ''], 'Based on': ['by Catherine Hernandez', '', ''], 'Produced by': ['Shasha Nakhai', '', ''], 'Starring': ['Mekiya Essence Fox', 'Anna Claire Beitel', 'Liam Diaz', 'Aliya Kanani', 'Ellie Posadas', 'Cherish Violet Blood', '\n \n', ''], 'Cinematography': ['Rich Williamson', '', ''], 'Edited by': ['Rich Williamson', '', ''], 'Music by': ['Robbie Teehan', '', ''], 'Production company': ['Compy Films', ''], 'Distributed by': ['LevelFILM', '', ''], 'Release date': ['September\xa010,\xa02021', ' (', ')', 'TIFF', '\n \n', ''], 'Running time': ['136 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",20 Reviews,100,0 Ratings,,,2021, Drama, 2h 16m
Returning Home,2021,"{'Directed by': ['Sean Stiller', '', ''], 'Produced by': ['Gilles Gagnier', 'Andrew Lovesey', 'Tim Joyce', '', ''], 'Starring': ['Phyllis Webstad', '', ''], 'Cinematography': ['Sean Stiller', '', ''], 'Edited by': ['Katharine Asals', '', ''], 'Music by': ['Melody McKiver', '', ''], 'Production company': ['', 'Canadian Geographic'], 'Release date': ['September\xa026,\xa02021', ' (Lunenburg)', '\n \n', ''], 'Running time': ['72 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",0 Reviews,,0 Ratings,,,2021, Documentary, 1h 12m
Run Woman Run,2021,"{'Directed by': ['Zoe Leigh Hopkins', '', ''], 'Written by': ['Zoe Leigh Hopkins', '', ''], 'Produced by': ['P. J. Thornton', 'Laura Milliken', 'Paula Devonshire', '', ''], 'Starring': ['Dakota Ray Hebert', 'Asivak Koostachin', '', ''], 'Cinematography': ['Justin Black', '', ''], 'Edited by': ['Orlee Buium', '', ''], 'Music by': ['Anthony William Wallace', '', ''], 'Production company': ['Running Home Productions Inc', ''], 'Distributed by': ['levelFilm', '', ''], 'Release date': ['April\xa01,\xa02021', ' (', ')', 'SBIFF', '\n \n', ''], 'Running time': ['100 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",2 Reviews,,0 Ratings,,,2021, Comedy/Drama, 1h 40m
The Righteous,2021,"{'Directed by': [""Mark O'Brien"", '', ''], 'Written by': [""Mark O'Brien"", '', ''], 'Produced by': [""Mark O'Neill"", 'Allison White', '\n \n', ''], 'Starring': [""Mark O'Brien"", 'Henry Czerny', 'Mimi Kuzyk', 'Kate Corbett', 'Mayko Nguyen', 'Nigel Bennett', '\n \n', ''], 'Cinematography': ['Scott McClellan', '', ''], 'Edited by': ['K. Spencer Jones', '', ''], 'Music by': ['Andrew Staniland', '', ''], 'Production company': ['Panoramic Pictures', ''], 'Distributed by': ['Vortex Media', 'Arrow Films', '', ''], 'Release dates': ['August\xa015,\xa02021', ' (', ')', 'June\xa010,\xa02022', ' (Arrow)', 'Fantasia', '\n \n', ''], 'Running time': ['97 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",50 Reviews,92,Fewer than 50 Ratings,60,"[('itunes', 'Rent/buy')]",2021, Mystery & thriller/Drama, 1h 37m
Ste. Anne,2021,"{'Directed by': ['Rhayne Vermette', '', ''], 'Written by': ['Rhayne Vermette', '', ''], 'Produced by': ['Rhayne Vermette', '', ''], 'Starring': ['Rhéanne Vermette', 'Jack Theis', 'Valerie Marion', 'Isabelle d’Eschambault', '', ''], 'Cinematography': ['Kristiane Church', 'Amanda Kindzierski', 'Lindsay McIntyre', 'Erin Weisgerber', 'Rhayne Vermette', '', ''], 'Edited by': ['Rhayne Vermette', '', ''], 'Music by': ['Bret Parenteau', '', ''], 'Production company': ['Exovedate Productions', ''], 'Release date': ['May\xa03,\xa02021', ' (', ')', 'JIFF', '\n \n', ''], 'Running time': ['80 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['French', '', '']}",6 Reviews,67,0 Ratings,,,2021, Drama, 1h 20m
Someone Like Me,2021,"{'Directed by': ['Steve J. Adams', 'Sean Horlor', '', ''], 'Written by': ['Steve J. Adams', 'Sean Horlor', '', ''], 'Produced by': ['Teri Snelgrove', 'Shirley Vercruysse', '', ''], 'Cinematography': ['Blake Davey', 'Farhad Ghaderi', '', ''], 'Edited by': ['Graham Kew', '', ''], 'Music by': ['Edo Van Breemen', 'Johannes Winkler', '', ''], 'Production company': ['', 'National Film Board of Canada'], 'Release date': ['April\xa029,\xa02021', '\n \n', ''], 'Running time': ['80 minutes', '', ''], 'Country': ['Canada', '', ''], 'Languages': ['English', 'Luganda', 'Runyankole', 'Swahili', '', '']}",0 Reviews,,0 Ratings,,,2021, Documentary, 1h 20m
